Well,Date,Well,Tubing OD (in),Plunger Diameter (in),Pump Intake Depth (ft),Pump Intake Depth TVD (ft),Damp Up,Damp Down,Formation Depth (ft),Formation Depth TVD (ft),Tubing Pressure (psi (g)),Oil API (deg.API),Water Specific Gravity (Sp.Gr.H2O),Gas Specific Gravity (Sp.Gr.AIR),Gearbox Rating (in-lb),Measured Stroke Length (in),Rated HP (HP),Dynamometer Date,PPRL (lb),MPRL (lb),PPMPL (lb),MPMPL (lb),Polished Rod Power (HP),Plunger Stroke (in),SPM (spm),Pump Volumetric Fillage (%),Effective Plunger Stroke (in),Pump Displacement (BBL/D),Unaccounted Friction (lb),Gearbox Peak Existing (in-lb),Stroke,Measured Load TV (lbf),Calculate Buoyant Rod Weight (lbf),Measured Load SV (lbf),Calc. Fluid Load (lbf),Total Gaseous Liquid Column HT (TVD) (ft),Equivalent Gas Free Liquid HT (TVD) (ft), 1742857231quid (%),Pump Intake Pressure (psi (g)),
East Arta\E-Arta-43.164,03/27/18 - 13:11,E-Arta-43,3.500,X,3980.43,3980.43,0.04766,0.04766,4723.00,4723.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1813,1813,100,610.0,
East Arta\E-Arta-43.165,04/09/18 - 09:06,E-Arta-43,3.500,X,3980.43,3980.43,0.04766,0.04766,4723.00,4723.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2005,2005,100,672.3,
East Arta\E-Arta-43.166,04/16/18 - 09:16,E-Arta-43,3.500,X,3980.43,3980.43,0.04766,0.04766,4723.00,4723.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1801,1801,100,606.3,
East Arta\E-Arta-43.167,04/26/18 - 10:01,E-Arta-43,3.500,X,3980.43,3980.43,0.04766,0.04766,4723.00,4723.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1698,1698,100,572.7,
East Arta\E-Arta-43.168,04/30/18 - 08:58,E-Arta-43,3.500,X,3980.43,3980.43,0.04766,0.04766,4723.00,4723.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1778,1778,100,598.8,
East Arta\E-Arta-43.169,05/09/18 - 10:13,E-Arta-43,3.500,X,3980.43,3980.43,0.04766,0.04766,4723.00,4723.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1786,1786,100,600.9,
East Arta\E-Arta-43.170,05/17/18 - 10:52,E-Arta-43,3.500,X,3980.43,3980.43,0.04766,0.04766,4723.00,4723.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1856,1856,100,624.0,
East Arta\E-Arta-43.171,05/27/18 - 13:05,E-Arta-43,3.500,X,3980.43,3980.43,0.04766,0.04766,4723.00,4723.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1899,1899,100,638.7,
East Arta\E-Arta-43.172,06/04/18 - 09:35,E-Arta-43,3.500,X,3980.43,3980.43,0.04766,0.04766,4723.00,4723.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1757,1757,100,592.1,
East Arta\E-Arta-43.173,06/22/18 - 09:12,E-Arta-43,3.500,X,3980.43,3980.43,0.04766,0.04766,4723.00,4723.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1741,1741,100,586.6,
East Arta\E-Arta-43.174,06/29/18 - 08:23,E-Arta-43,3.500,X,3980.43,3980.43,0.04766,0.04766,4723.00,4723.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1717,1717,100,579.1,
East Arta\E-Arta-43.175,07/09/18 - 09:45,E-Arta-43,3.500,X,3980.43,3980.43,0.04766,0.04766,4723.00,4723.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2290,2290,100,764.0,
East Arta\E-Arta-47.109,02/10/18 - 10:35,E-Arta-47,3.500,X,4470.40,4470.40,0.04489,0.04489,4328.00,4328.00,X,20,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3981,3981,100,1701.6,
East Arta\E-Arta-47.110,03/04/18 - 08:34,E-Arta-47,3.500,X,4470.40,4470.40,0.04489,0.04489,4328.00,4328.00,X,20,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3872,3872,100,1647.2,
East Arta\E-Arta-48 (2).001,01/11/18 - 17:18,E-Arta-48,3.500,X,4657.00,4657.00,0.04501,0.04501,4532.00,4532.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,598,598,100,237.5,
East Arta\E-Arta-48 (2).002,01/15/18 - 10:11,E-Arta-48,3.500,X,4657.00,4657.00,0.04501,0.04501,4532.00,4532.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,588,547,91,217.3,
East Arta\E-Arta-48 (2).003,01/19/18 - 16:34,E-Arta-48,3.500,X,4657.00,4657.00,0.04501,0.04501,4532.00,4532.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,565,562,99,223.4,
East Arta\E-Arta-48 (2).004,02/04/18 - 09:23,E-Arta-48,3.500,X,4657.00,4657.00,0.04501,0.04501,4532.00,4532.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,561,561,100,222.8,
East Arta\E-Arta-48 (2).005,02/12/18 - 09:29,E-Arta-48,3.500,X,4593.00,4593.00,0.04501,0.04501,4532.00,4532.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,676,623,91,246.7,
East Arta\E-Arta-48 (2).006,02/25/18 - 10:12,E-Arta-48,3.500,X,4593.00,4593.00,0.04501,0.04501,4532.00,4532.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3242,3242,100,1260.7,
East Arta\E-Arta-48 (2).007,02/26/18 - 09:01,E-Arta-48,3.500,X,4593.00,4593.00,0.04501,0.04501,4532.00,4532.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,649,649,100,257.3,
East Arta\E-Arta-48 (2).008,03/05/18 - 15:21,E-Arta-48,3.500,X,4593.00,4593.00,0.04501,0.04501,4532.00,4532.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,504,504,100,200.4,
East Arta\E-Arta-48 (2).009,03/12/18 - 08:37,E-Arta-48,3.500,X,4593.00,4593.00,0.04501,0.04501,4532.00,4532.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,441,441,100,175.9,
East Arta\E-Arta-48 (2).010,03/18/18 - 08:38,E-Arta-48,3.500,X,4593.00,4593.00,0.04501,0.04501,4532.00,4532.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,401,380,94,152.1,
East Arta\E-Arta-48 (2).011,03/20/18 - 11:15,E-Arta-48,3.500,X,4593.00,4593.00,0.04501,0.04501,4532.00,4532.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,409,389,94,155.0,
East Arta\E-Arta-48 (2).012,03/24/18 - 08:26,E-Arta-48,3.500,X,4593.00,4593.00,0.04501,0.04501,4532.00,4532.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,397,386,97,154.3,
East Arta\E-Arta-48 (2).013,03/27/18 - 13:18,E-Arta-48,3.500,X,4593.00,4593.00,0.04501,0.04501,4532.00,4532.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,344,325,93,130.5,
East Arta\E-Arta-48 (2).014,03/28/18 - 09:45,E-Arta-48,3.500,X,4593.00,4593.00,0.04501,0.04501,4532.00,4532.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,370,343,91,137.6,
East Arta\E-Arta-48 (2).015,03/29/18 - 09:45,E-Arta-48,3.500,X,4593.00,4593.00,0.04501,0.04501,4532.00,4532.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,338,336,99,134.7,
East Arta\E-Arta-48 (2).016,04/01/18 - 09:28,E-Arta-48,3.500,X,4593.00,4593.00,0.04501,0.04501,4532.00,4532.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,306,284,91,114.2,
East Arta\E-Arta-48 (2).017,04/02/18 - 09:35,E-Arta-48,3.500,X,4593.00,4593.00,0.04501,0.04501,4532.00,4532.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,522,522,100,208.0,
East Arta\E-Arta-48 (2).018,04/07/18 - 09:21,E-Arta-48,3.500,X,4593.00,4593.00,0.04501,0.04501,4532.00,4532.00,X,20.5,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1535,1535,100,602.7,
East Arta\E-Arta-48 (2).019,04/08/18 - 09:47,E-Arta-48,3.500,X,4593.00,4593.00,0.04501,0.04501,4532.00,4532.00,X,20.5,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1612,1612,100,642.0,
East Arta\E-Arta-48 (2).020,04/11/18 - 10:36,E-Arta-48,3.500,X,4593.00,4593.00,0.04501,0.04501,4532.00,4532.00,X,20.5,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1155,1155,100,451.0,
East Arta\E-Arta-48 (2).021,04/13/18 - 09:01,E-Arta-48,3.500,X,4593.00,4593.00,0.04501,0.04501,4532.00,4532.00,X,20.5,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1089,1089,100,425.1,
East Arta\E-Arta-48 (2).022,04/16/18 - 09:31,E-Arta-48,3.500,X,4593.00,4593.00,0.04501,0.04501,4532.00,4532.00,X,20.5,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,939,939,100,366.1,
East Arta\E-Arta-48 (2).023,04/18/18 - 08:49,E-Arta-48,3.500,X,4593.00,4593.00,0.04501,0.04501,4532.00,4532.00,X,20.5,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,897,897,100,349.6,
East Arta\E-Arta-48 (2).024,04/20/18 - 08:41,E-Arta-48,3.500,X,4593.00,4593.00,0.04501,0.04501,4532.00,4532.00,X,20.5,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,837,837,100,326.5,
East Arta\E-Arta-48 (2).025,04/24/18 - 09:26,E-Arta-48,3.500,X,4593.00,4593.00,0.04501,0.04501,4532.00,4532.00,X,20.5,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,818,780,95,304.2,
East Arta\E-Arta-48 (2).026,04/26/18 - 10:11,E-Arta-48,3.500,X,4593.00,4593.00,0.04501,0.04501,4532.00,4532.00,X,20.5,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,787,786,100,306.5,
East Arta\E-Arta-48 (2).027,04/27/18 - 10:42,E-Arta-48,3.500,X,4593.00,4593.00,0.04501,0.04501,4532.00,4532.00,X,20.5,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,762,751,98,293.4,
East Arta\E-Arta-48 (2).028,04/28/18 - 15:23,E-Arta-48,3.500,X,4593.00,4593.00,0.04501,0.04501,4532.00,4532.00,X,20.5,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,777,695,89,271.7,
East Arta\E-Arta-48 (2).029,04/30/18 - 08:47,E-Arta-48,3.500,X,4593.00,4593.00,0.04501,0.04501,4532.00,4532.00,X,20.5,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,714,710,100,277.7,
East Arta\E-Arta-48 (2).030,05/06/18 - 09:37,E-Arta-48,3.500,X,4593.00,4593.00,0.04501,0.04501,4532.00,4532.00,X,20.5,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,682,668,98,261.5,
East Arta\E-Arta-48 (2).031,05/10/18 - 08:58,E-Arta-48,3.500,X,4593.00,4593.00,0.04501,0.04501,4532.00,4532.00,X,20.5,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,603,599,99,234.5,
East Arta\E-Arta-48 (2).032,05/16/18 - 14:01,E-Arta-48,3.500,X,4593.00,4593.00,0.04501,0.04501,4532.00,4532.00,X,20.5,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,630,630,100,247.1,
East Arta\E-Arta-48 (2).033,05/21/18 - 08:54,E-Arta-48,3.500,X,4593.00,4593.00,0.04501,0.04501,4532.00,4532.00,X,20.5,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,438,438,100,172.5,
East Arta\E-Arta-48 (2).034,05/27/18 - 12:56,E-Arta-48,3.500,X,4593.00,4593.00,0.04501,0.04501,4532.00,4532.00,X,20.5,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1001,1001,100,392.5,
East Arta\E-Arta-48 (2).035,06/01/18 - 09:45,E-Arta-48,3.500,X,4593.00,4593.00,0.04501,0.04501,4532.00,4532.00,X,20.5,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1637,1565,95,608.3,
East Arta\E-Arta-48 (2).036,07/15/18 - 10:02,E-Arta-48,3.500,X,4593.00,4593.00,0.04501,0.04501,4532.00,4532.00,X,20.5,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2983,2983,100,1147.7,
East Arta\E-Arta-48 (2).037,07/18/18 - 09:05,E-Arta-48,3.500,X,4590.00,4590.00,0.04501,0.04501,4532.00,4532.00,X,20.5,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3272,3272,100,1258.3,
East Arta\E-Arta-48 (2).038,07/18/18 - 10:51,E-Arta-48,3.500,X,4590.00,4590.00,0.04501,0.04501,4532.00,4532.00,X,20.5,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3180,3180,100,1223.6,
East Arta\E-Arta-48 (2).039,07/19/18 - 14:35,E-Arta-48,3.500,X,4590.00,4590.00,0.04501,0.04501,4532.00,4532.00,X,20.5,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2400,2400,100,927.7,
East Arta\E-Arta-48 (2).040,07/21/18 - 15:07,E-Arta-48,3.500,X,4590.00,4590.00,0.04501,0.04501,4532.00,4532.00,X,20.5,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1953,1953,100,757.0,
East Arta\E-Arta-48 (2).041,07/23/18 - 09:11,E-Arta-48,3.500,X,4590.00,4590.00,0.04501,0.04501,4532.00,4532.00,X,20.5,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1736,1736,100,674.0,
East Arta\E-Arta-48 (2).042,07/24/18 - 15:22,E-Arta-48,3.500,X,4590.00,4590.00,0.04501,0.04501,4532.00,4532.00,X,20.5,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1620,1620,100,629.3,
East Arta\E-Arta-48 (2).043,07/25/18 - 10:15,E-Arta-48,3.500,X,4590.00,4590.00,0.04501,0.04501,4532.00,4532.00,X,20.5,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1520,1478,97,574.9,
East Arta\E-Arta-48 (2).044,07/27/18 - 08:50,E-Arta-48,3.500,X,4590.00,4590.00,0.04501,0.04501,4532.00,4532.00,X,20.5,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1313,1313,100,511.7,
East Arta\E-Arta-48 (2).045,07/30/18 - 10:33,E-Arta-48,3.500,X,4590.00,4590.00,0.04501,0.04501,4532.00,4532.00,X,20.5,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1101,1057,96,411.9,
East Arta\E-Arta-48 (2).046,08/03/18 - 08:55,E-Arta-48,3.500,X,4590.00,4590.00,0.04501,0.04501,4532.00,4532.00,X,20.5,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,837,837,100,324.6,
East Arta\E-Arta-48 (2).047,08/05/18 - 08:40,E-Arta-48,3.500,X,4590.00,4590.00,0.04501,0.04501,4532.00,4532.00,X,20.5,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,663,663,100,258.9,
East Arta\E-Arta-48 (2).048,08/06/18 - 11:40,E-Arta-48,3.500,X,4590.00,4590.00,0.04501,0.04501,4532.00,4532.00,X,20.5,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,602,560,92,218.5,
East Arta\E-Arta-48 (2).049,08/07/18 - 10:07,E-Arta-48,3.500,X,4590.00,4590.00,0.04501,0.04501,4532.00,4532.00,X,20.5,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,524,485,92,190.4,
East Arta\E-Arta-48 (2).050,08/08/18 - 13:31,E-Arta-48,3.500,X,4590.00,4590.00,0.04501,0.04501,4532.00,4532.00,X,20.5,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,694,694,100,271.6,
East Arta\E-Arta-48 (2).051,08/10/18 - 08:19,E-Arta-48,3.500,X,4590.00,4590.00,0.04501,0.04501,4532.00,4532.00,X,20.5,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,918,918,100,358.4,
East Arta\E-Arta-48 (2).052,08/12/18 - 09:12,E-Arta-48,3.500,X,4590.00,4590.00,0.04501,0.04501,4532.00,4532.00,X,20.5,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,993,993,100,387.4,
East Arta\E-Arta-48 (2).053,08/16/18 - 09:17,E-Arta-48,3.500,X,4590.00,4590.00,0.04501,0.04501,4532.00,4532.00,X,20.5,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1092,1009,92,393.4,
East Arta\E-Arta-48 (2).054,08/18/18 - 08:37,E-Arta-48,3.500,X,4590.00,4590.00,0.04501,0.04501,4532.00,4532.00,X,20.5,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1225,1225,100,476.4,
East Arta\E-Arta-48 (2).055,08/20/18 - 09:04,E-Arta-48,3.500,X,4590.00,4590.00,0.04501,0.04501,4532.00,4532.00,X,20.5,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1151,1151,100,447.4,
East Arta\E-Arta-48 (2).056,08/22/18 - 09:07,E-Arta-48,3.500,X,4590.00,4590.00,0.04501,0.04501,4532.00,4532.00,X,20.5,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1061,987,93,383.8,
East Arta\E-Arta-48 (2).057,08/24/18 - 08:57,E-Arta-48,3.500,X,4590.00,4590.00,0.04501,0.04501,4532.00,4532.00,X,20.5,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1158,1095,94,426.6,
East Arta\E-Arta-48 (2).058,08/26/18 - 10:43,E-Arta-48,3.500,X,4590.00,4590.00,0.04501,0.04501,4532.00,4532.00,X,20.5,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1058,1058,100,412.3,
East Arta\E-Arta-48 (2).059,08/28/18 - 09:22,E-Arta-48,3.500,X,4590.00,4590.00,0.04501,0.04501,4532.00,4532.00,X,20.5,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1193,1193,100,465.3,
East Arta\E-Arta-48 (2).060,08/30/18 - 09:03,E-Arta-48,3.500,X,4590.00,4590.00,0.04501,0.04501,4532.00,4532.00,X,20.5,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,958,895,93,349.0,
East Arta\E-Arta-48 (2).061,08/31/18 - 09:45,E-Arta-48,3.500,X,4590.00,4590.00,0.04501,0.04501,4532.00,4532.00,X,20.5,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,886,811,91,316.5,
East Arta\E-Arta-48 (2).062,09/01/18 - 11:19,E-Arta-48,3.500,X,4590.00,4590.00,0.04501,0.04501,4532.00,4532.00,X,20.5,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,842,804,95,314.3,
East Arta\E-Arta-48 (2).063,09/02/18 - 10:08,E-Arta-48,3.500,X,4590.00,4590.00,0.04501,0.04501,4532.00,4532.00,X,20.5,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,806,754,93,293.6,
East Arta\E-Arta-48 (2).064,09/03/18 - 10:00,E-Arta-48,3.500,X,4590.00,4590.00,0.04501,0.04501,4532.00,4532.00,X,20.5,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,938,938,100,365.0,
East Arta\E-Arta-48 (2).065,09/06/18 - 08:54,E-Arta-48,3.500,X,4590.00,4590.00,0.04501,0.04501,4532.00,4532.00,X,20.5,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1049,1049,100,409.6,
East Arta\E-Arta-48 (2).066,09/09/18 - 09:37,E-Arta-48,3.500,X,4590.00,4590.00,0.04501,0.04501,4532.00,4532.00,X,20.5,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1030,1027,100,400.9,
East Arta\E-Arta-48 (2).067,09/17/18 - 10:18,E-Arta-48,3.500,X,4590.00,4590.00,0.04501,0.04501,4532.00,4532.00,X,20.5,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1010,980,97,381.8,
East Arta\E-Arta-48 (2).068,09/20/18 - 10:15,E-Arta-48,3.500,X,4590.00,4590.00,0.04501,0.04501,4532.00,4532.00,X,20.5,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,983,983,100,383.2,
East Arta\E-Arta-48 (2).069,09/23/18 - 12:17,E-Arta-48,3.500,X,4590.00,4590.00,0.04501,0.04501,4532.00,4532.00,X,20.5,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,965,965,100,375.4,
East Arta\E-Arta-48 (2).070,10/01/18 - 11:10,E-Arta-48,3.500,X,4590.00,4590.00,0.04501,0.04501,4532.00,4532.00,X,20.5,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1103,1103,100,429.2,
East Arta\E-Arta-48 (2).071,10/10/18 - 10:05,E-Arta-48,3.500,X,4590.00,4590.00,0.04501,0.04501,4532.00,4532.00,X,20.5,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1638,1523,93,592.5,
East Arta\E-Arta-48 (2).072,10/15/18 - 10:12,E-Arta-48,3.500,X,4590.00,4590.00,0.04501,0.04501,4532.00,4532.00,X,20.5,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2292,2292,100,886.1,
East Arta\E-Arta-48 (2).073,11/07/18 - 09:24,E-Arta-48,3.500,X,4590.00,4590.00,0.04501,0.04501,4532.00,4532.00,X,20.5,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2915,2915,100,1122.5,
East Arta\E-Arta-50.091,01/02/18 - 15:34,E-Arta-50,3.500,1.750,4813.31,4813.31,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,456000,123.871,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1068,1068,100,381.7,
East Arta\E-Arta-50.092,01/03/18 - 10:44,E-Arta-50,3.500,1.750,4813.31,4813.31,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,456000,123.871,X,01/03/18 - 10:53,14637,11157,1053,-542,2.5,124.3,4.651,99.86,124.1,206.2,541.8,891057.4,11,10463,11936,9587,5268,773,773,100,277.0,
East Arta\E-Arta-50.093,01/04/18 - 09:43,E-Arta-50,3.500,1.750,4813.31,4813.31,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,456000,123.871,X,01/04/18 - 09:51,19930,9884,4422,-2464,4.4,117.6,7.531,4.72,5.5,14.9,2463.9,1160105.8,15,15171,11936,11231,5268,760,553,69,199.6,
East Arta\E-Arta-50.094,01/05/18 - 08:40,E-Arta-50,3.500,1.750,4813.31,4813.31,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,456000,123.871,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,753,529,66,191.3,
East Arta\E-Arta-50.095,01/06/18 - 09:00,E-Arta-50,3.500,1.750,4813.31,4813.31,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,456000,123.871,X,01/06/18 - 09:07,15289,10946,1644,-589,5.3,124.0,6.522,74.26,92.1,214.5,588.9,929800.7,16,14193,11936,13692,5268,857,768,88,275.1,
East Arta\E-Arta-50.096,01/07/18 - 11:41,E-Arta-50,3.500,1.750,4813.31,4813.31,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,456000,123.871,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1165,1075,92,384.1,
East Arta\E-Arta-50.097,01/08/18 - 09:29,E-Arta-50,3.500,1.750,4813.31,4813.31,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,456000,123.871,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1285,1285,100,457.7,
East Arta\E-Arta-50.098,01/09/18 - 08:55,E-Arta-50,3.500,1.750,4813.31,4813.31,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,456000,123.871,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1381,1381,100,491.6,
